0;0;0;0;2.178461;0.6581789;0.7320932;2.277647;0.7230292;0.6697263;True;False;False;False
0;0;0;0;2.178461;0.6581789;0.7320932;2.277647;0.7230292;0.6697263;True;False;False;False
0;0;0;0;2.178461;0.6581789;0.7320932;2.277647;0.7230292;0.6697263;True;False;False;False
0;0;0;0;2.178461;0.6581789;0.7320932;2.277647;0.7230292;0.6697263;True;False;False;False
0;0;0;0;2.178461;0.6581789;0.7320932;2.277647;0.7230292;0.6697263;True;False;False;False
0;0;0;0;2.178461;0.6581789;0.7320932;2.277647;0.7230292;0.6697263;True;False;False;False
0;0;0;0;2.178461;0.6581789;0.7320932;2.277647;0.7230292;0.6697263;True;False;False;False
0;0;0;0;2.178461;0.6581789;0.7320932;2.277647;0.7230292;0.6697263;True;False;False;False
0;0;0;0;2.178461;0.6581789;0.7320932;2.277647;0.7230292;0.6697263;True;False;False;False
0;0;0;0;2.178461;0.6581789;0.7320932;2.277647;0.7230292;0.6697263;True;False;False;False
0;0;0;0.0474375;2.178442;0.6581789;0.732087;2.277667;0.7230352;0.6697263;True;False;False;False
0.01748066;0;0;0.347154;2.177184;0.6581789;0.7316626;2.278925;0.7234411;0.6697263;True;False;False;False
0.06581344;0;0;0.6541206;2.17169;0.6581789;0.7298092;2.284419;0.725215;0.6697263;True;False;False;False
0.1430772;0;0;0.9733801;2.159034;0.6581789;0.7255394;2.297075;0.7292999;0.6697263;True;False;False;False
0.2425448;0;0;1;2.13678;0.6581789;0.7180313;2.319329;0.7364832;0.6697263;True;False;False;False
0.3425448;0;0;1;2.104525;0.6581789;0.7071497;2.351583;0.7390082;0.6697263;True;False;False;False
0.4625449;0;0;1;2.071522;0.6581789;0.6960154;2.384587;0.7390082;0.6697263;True;False;False;False
0.5425448;0;0;1;2.010016;0.6581789;0.6823813;2.446093;0.7390082;0.6697263;True;False;False;False
0.6425447;0;0;1;1.947762;0.6581789;0.6698926;2.508347;0.7390082;0.6697262;True;False;False;False
0.7425447;0;0;1;1.875507;0.6634569;0.6581789;2.580601;0.7390082;0.6697263;True;False;False;False
0.8425446;0;0;1;1.793253;0.6831514;0.658179;2.662856;0.7390082;0.6697263;True;False;False;False
0.9425356;359.5789;-0.2523759;1;1.711798;0.6982265;0.6624395;2.71869;0.7294279;0.6744306;True;False;False;True
1.042247;357.7117;-0.561371;1;1.636991;0.7188721;0.676561;2.704613;0.6536788;0.6926942;True;False;False;True
1.140489;354.0538;-0.66389;1;1.568574;0.7638226;0.701252;2.641441;0.639953;0.7331263;True;False;False;False
1.237068;350.2758;-0.7559385;1;1.495363;0.9698119;0.7234516;2.537678;0.637148;0.7674943;True;False;False;True
1.33057;344.6898;-1;0.9700768;1.451233;0.9795189;0.7645741;2.111769;0.6424505;0.8048911;False;False;False;True
1.40303;337.8782;-1;0.6656533;1.445027;0.9455901;0.8183001;1.755448;0.6678009;0.8492843;False;False;False;True
1.440173;330.7738;-1;0.3586544;1.386404;0.9121496;0.8808137;1.526345;0.7185431;0.8653309;False;False;False;True
1.446657;324.1023;-0.7531602;0.06616067;1.33511;0.8977862;0.9227892;1.311834;0.7400716;0.8467239;False;False;False;False
1.434999;319.5824;-0.5772571;0;1.262358;0.9133698;0.8724489;1.322975;0.8098593;0.7901287;False;False;False;True
1.425303;314.5149;-0.9140851;0;1.227309;0.8937961;0.8838141;1.323398;0.8157723;0.7178478;False;False;False;True
1.411423;307.6207;-1;0;1.256292;0.8503913;0.9506041;1.321443;0.8229337;0.6639147;False;False;False;True
1.394117;300.5975;-1;0;1.347001;0.8074577;1.06641;1.348545;0.7770079;0.6337931;False;False;False;True
1.376056;293.7049;-0.9180622;0;1.621377;0.7699268;4.235147;1.397388;0.7006789;0.5921483;False;False;False;False
1.361599;288.3039;-0.6049639;0.0815025;2.0348;0.7536032;1.011639;1.427736;0.642779;0.5441453;True;False;False;False
1.373848;285.0366;-0.3109481;0.3755184;2.245972;0.7467957;0.9394682;1.526476;0.6196648;0.5045938;True;False;False;False
1.420195;283.7105;-0.02253496;0.6639314;2.233317;0.7718276;0.9007867;1.65765;0.6196161;0.4669399;True;False;False;False
1.499079;283.6785;0;0.9683353;2.07796;0.814513;0.8479914;1.805301;0.5688188;0.4286593;True;False;False;False
1.598389;283.5745;-0.131133;1;1.962169;0.8540577;0.7943183;1.959626;0.513841;0.3898773;True;False;False;True
1.697886;281.5663;-0.4222269;1;2.208018;0.8621227;0.7657792;2.08097;0.4436749;0.3552708;True;False;False;True
1.793561;276.7532;-0.7130865;1;4.017285;0.8159424;0.8081891;2.077098;0.3723607;0.3333153;True;False;False;True
1.898211;269.6491;-0.4673466;1;5.904524;0.7720866;0.8458735;2.043998;0.3330898;0.3295635;True;False;False;False
1.969441;266.6942;-0.2289441;1;6.163716;0.7211599;0.8717063;1.945662;0.3140313;0.3822894;True;False;False;False
2.06479;265.513;0;1;6.006371;0.6974041;0.8601285;2.069025;0.3557014;0.4496201;True;False;False;False
2.164155;265.513;0;1;5.790416;0.6813884;0.8331667;2.277528;0.3797731;0.4671562;True;False;False;False
2.264092;265.5786;0.0996087;1;5.54678;0.6644689;0.7457201;2.532522;0.4462871;0.4857657;True;True;False;False
2.363294;268.0831;0.3951813;1;5.037474;0.6670094;0.6803561;3.111628;0.4765332;0.4860687;True;True;False;False
2.456547;272.6548;0.2473599;1;4.252069;0.6931251;0.6489562;3.602981;0.5028087;0.4707677;True;False;False;False
2.551185;274.1411;0;1;3.862677;0.7118254;0.6547031;3.90526;0.4964026;0.4565674;True;False;False;False
2.649332;274.1411;0;0.8828419;3.606632;0.7608587;0.6726258;4.170426;0.4769165;0.4386446;False;False;False;False
2.726336;274.1411;0;0.5687933;3.337688;0.8263363;0.6933481;4.442359;0.4543861;0.4179225;False;False;False;False
2.772689;273.3864;-0.2093262;0.2916827;3.246563;0.8362181;0.7328761;4.636973;0.424921;0.4015343;False;False;False;True
2.785132;268.7723;-0.5197968;0;3.461723;0.8030756;0.8043177;4.141226;0.3900532;0.411683;False;False;False;True
